AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2021;10736;0;ESCUELA REPUBLICA DEL ECUADOR;13;RM;136;13602;EL MONTE;135;TALAGANTE;2;1;0;1;22;872;3;132;2;88;1;44;4;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1300
2021;10737;9;ESC. BASICA  JAVIERA CARRERA VERDUGO;13;RM;136;13602;EL MONTE;135;TALAGANTE;2;1;0;1;39;1569;1;44;0;0;1;44;1;44;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;45;1833
2021;10738;7;ESCUELA REPUBLICA DE HONDURAS;13;RM;136;13602;EL MONTE;135;TALAGANTE;2;1;0;1;38;1473;0;0;0;0;1;44;2;84;1;44;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;45;1777
2021;10740;9;ESCUELA CHINIGUE EL CRISTO;13;RM;136;13602;EL MONTE;135;TALAGANTE;2;1;0;1;22;858;1;44;1;44;1;44;4;160;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1194
2021;10741;7;ESCUELA EL REMANSO;13;RM;136;13602;EL MONTE;135;TALAGANTE;2;1;1;1;22;878;2;88;0;0;1;44;1;10;0;0;1;44;0;0;0;0;0;0;2;84;0;0;0;0;0;0;0;0;29;1148
2021;10742;5;ESCUELA BAS. DIVINA PROVIDENCIA;13;RM;136;13602;EL MONTE;135;TALAGANTE;3;2;0;1;26;915;1;36;0;0;1;44;4;126;0;0;1;40;2;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1230
2021;10743;3;INSTITUTO SAN FRANCISCO;13;RM;136;13602;EL MONTE;135;TALAGANTE;3;2;0;1;18;595;0;0;1;44;1;44;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;713
2021;10744;1;ESCUELA BAS. COLEGIO EMELINA URRUTIA;13;RM;136;13602;EL MONTE;135;TALAGANTE;3;2;0;1;21;719;0;0;0;0;1;44;1;25;0;0;1;44;1;44;1;31;0;0;0;0;0;0;0;0;0;0;0;0;26;907
2021;10746;8;LICEO MUNICIPALIZADO PENAFLOR;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;23;677;0;0;1;44;1;44;0;0;0;0;1;44;1;44;1;13;0;0;1;44;0;0;0;0;0;0;0;0;29;910
2021;10747;6;ESCUELA TERESA DE CALCUTA;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;19;701;0;0;0;0;1;44;1;40;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;873
2021;10748;4;ESCUELA EMILIA LASCAR;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;44;1690;1;44;0;0;1;44;3;132;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;52;2042
2021;10749;2;LICEO BICENTENARIO DE EXCELENCIA PAUL HARRIS;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;2;1;0;1;53;2278;0;0;1;44;1;44;10;376;0;0;2;88;3;132;1;42;0;0;0;0;0;0;0;0;0;0;0;0;71;3004
2021;10750;6;ESCUELA ROSALINA PESCIO VARGAS;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;41;1566;0;0;0;0;1;44;8;313;0;0;3;132;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2099
2021;10751;4;LICEO COMERCIAL REPUBLICA DE BRASIL;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;19;751;0;0;0;0;1;44;1;44;0;0;1;44;1;44;2;53;0;0;0;0;0;0;0;0;0;0;0;0;25;980
2021;10752;2;ESCUELA REPUBLICA ARGENTINA;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;2;1;0;1;15;572;0;0;0;0;1;44;8;311;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1015
2021;10753;0;ESCUELA REPUBLICA CHECA;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;16;575;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;663
2021;10754;9;ESCUELA MAND EDUARDO FREI MONTALVA;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;20;742;0;0;0;0;0;0;0;0;1;30;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;23;860
2021;10755;7;ESCUELA ESPECIAL NAZARETH;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;15;624;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;712
2021;10756;5;ESCUELA SONIA PLAZA CASTRO;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;19;619;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;751
2021;10757;3;COLEGIO ALBERTO HURTADO CRUCHAGA;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;38;1255;1;44;3;113;1;44;4;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;48;1666
2021;10758;1;ESCUELA MALLOCO;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;26;993;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1081
2021;10760;3;ESCUELA REPUBLICA DE ISRAEL;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1;21;724;0;0;0;0;1;44;3;132;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;988
2021;10761;1;ESCUELA BASICA JULIO COVARRUBIAS FREIRE;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10763;8;ESCUELA CRISTAL CHILE;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;2;1;0;1;21;740;0;0;0;0;1;44;2;33;1;44;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;28;993
2021;10764;6;ESCUELA LA ESPERANZA;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;2;1;1;1;20;757;1;44;1;44;1;44;5;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1093
2021;10765;4;ESCUELA BASICA G-N°673 PELVIN SAN FRANCISCO DE ASIS;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;1;1;4;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;0;0;0;0;1;44;0;0;6;184
2021;10766;2;ESCUELA DOLORES CATTIN FAUNDEZ;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;1;1;12;410;0;0;0;0;1;44;0;0;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;494
2021;10767;0;ESCUELA BASICA ACADEMIA MALLOCO;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;16;528;0;0;0;0;1;34;1;35;0;0;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;631
2021;10768;9;ESCUELA BASICA N 41 AUGUSTO D`HALMAR;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;29;932;1;30;1;44;1;44;0;0;0;0;1;12;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1106
2021;10769;7;ESC.BASICA PART.BENJAMIN VERGARA;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;28;1002;2;49;2;44;1;44;1;42;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1225
2021;10771;9;ESCUELA BAS. PART. COLEGIO CLAUDIO GAY;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;12;412;0;0;1;42;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;498
2021;10772;7;COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;41;1393;5;213;1;44;1;44;6;216;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;56;1998
2021;10773;5;COMPLEJO EDUC.PART. LUIS PASTEUR;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;62;2315;1;44;0;0;1;44;1;44;0;0;2;82;3;132;0;0;0;0;0;0;0;0;1;25;0;0;0;0;71;2686
2021;10774;3;ESCUELA PARTICULAR EL REFUGIO;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;14;469;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;513
2021;10777;8;COLEGIO TERRANOVA;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;4;3;0;1;17;505;0;0;2;54;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;21;633
2021;10778;6;ESCUELA SAN MIGUEL;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;14;602;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;690
2021;10779;4;ESCUELA LUIS DURAN REYES;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10780;8;LICEO POLIV. HNOS. SOTOMAYOR BAEZA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;92;3388;0;0;1;44;1;44;1;14;2;88;2;88;4;176;0;0;0;0;0;0;0;0;0;0;0;0;1;40;104;3882
2021;10781;6;LICEO POLITECNICO MUNICIPAL MELIPILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;53;1937;1;44;0;0;1;44;2;74;1;44;0;0;3;132;0;0;1;44;2;88;0;0;0;0;0;0;0;0;64;2407
2021;10782;4;ESCUELA IGNACIO SERRANO MONTANER;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;19;761;1;44;0;0;1;44;3;105;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1042
2021;10783;2;LICEO GABRIELA MISTRAL DE MELIPILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;52;2161;1;44;0;0;1;44;2;84;5;220;2;88;3;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;2773
2021;10784;0;COLEGIO HUILCO ALTO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;19;777;2;88;0;0;1;44;4;173;1;30;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1200
2021;10785;9;COLEGIO MONS. JAIME LARRAIN BUNSTER;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;19;695;2;86;1;44;1;44;2;76;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;989
2021;10786;7;ESCUELA SAN JOSE DE LA VILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;27;968;0;0;0;0;1;44;1;44;2;88;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1276
2021;10787;5;COLEGIO HERNAN ARISTIA BASCUNAN;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10789;1;ESCUELA GRAL. CAROL URZUA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;19;769;0;0;1;44;1;44;5;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1065
2021;10790;5;ESCUELA REPUBLICA DEL BRASIL;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;29;1183;0;0;2;88;1;44;6;248;0;0;1;44;3;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1739
2021;10791;3;COLEGIO POMAIRE;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;49;1776;2;88;0;0;1;44;2;82;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;2078
2021;10792;1;LICEO POLIV. EL BOLLENAR;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;48;1848;0;0;0;0;1;44;2;88;1;44;2;88;2;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;2181
2021;10794;8;ESCUELA SANTA ROSA ESMERALDA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;23;835;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1011
2021;10795;6;ESCUELA CLAUDIO ARRAU;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;20;761;0;0;0;0;1;44;1;36;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;929
2021;10796;4;ESCUELA PATRICIO LARRAIN GANDARILLAS;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;20;739;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;827
2021;10797;2;ESCUELA PEDRO MARIN ALEMANY;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;18;698;1;44;0;0;1;44;2;82;1;9;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;921
2021;10798;0;ESCUELA BASICA CARMEN BAJO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;17;667;1;44;1;44;1;44;3;124;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1011
2021;10799;9;ESCUELA RAMON NOGUERA PRIETO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;19;745;1;44;0;0;1;44;1;40;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;917
2021;10800;6;ESCUELA CHOLQUI;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10801;4;ESCUELA SAN DIEGO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10803;0;ESCUELA BASICA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10805;7;ESCUELA PUANGUE;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;13;482;0;0;1;44;1;44;4;142;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;756
2021;10806;5;ESCUELA BASICA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10810;3;ESCUELA LIDIA MATTE HURTADO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;14;558;1;44;1;44;1;44;3;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;816
2021;10811;1;ESCUELA EL TRANSITO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10815;4;ESCUELA BASICA CARMEN DE LAS ROSAS;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10816;2;ESCUELA JOSE CAMARENA ESCRIVA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;17;658;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;790
2021;10818;9;ESCUELA HUECHUN;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;18;682;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;23;902
2021;10820;0;ESCUELA TANTEHUE;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10821;9;ESCUELA RAQUEL FERNANDEZ DE MORANDE;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;12;480;1;44;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;700
2021;10822;7;ESCUELA RURAL FUTURO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10824;3;COLEGIO RUMAY;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10825;1;ESCUELA PADRE ALBERTO HURTADO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;6;199;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;8;287
2021;10827;8;ESCUELA BASICA EL PABELLON;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;27;1070;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1202
2021;10828;6;COLEGIO PARTICULAR ALONSO DE ERCILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;47;1436;1;40;1;30;1;44;2;79;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1673
2021;10829;4;ESC. BAS. NUESTRA SEÑORA Y MADRE DEL CARMEN;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;52;1963;2;84;4;176;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2311
2021;10830;8;COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;32;1015;0;0;1;40;1;44;1;43;1;33;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;38;1263
2021;10831;6;COLEGIO PARTICULAR MELIPILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;50;1800;3;118;0;0;1;44;4;83;1;25;1;44;2;88;1;40;0;0;0;0;0;0;0;0;0;0;1;6;64;2248
2021;10832;4;COLEGIO POLIVALENTE SAN AGUSTIN;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;135;5190;4;176;0;0;1;44;9;278;0;0;1;42;3;132;3;132;0;0;1;44;2;66;3;132;0;0;0;0;162;6236
2021;10833;2;CENTRO EDUCACIONAL MENESIANO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;1;1;60;2171;0;0;0;0;1;44;0;0;0;0;0;0;1;42;0;0;1;44;0;0;0;0;0;0;0;0;0;0;63;2301
2021;10834;0;COLEGIO MARAMBIO;13;RM;135;13501;MELIPILLA;135;TALAGANTE;4;3;0;1;32;1044;0;0;0;0;1;44;3;112;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1244
2021;10835;9;LICEO MUNICIPAL F-N°860;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;0;1;18;729;1;44;2;88;1;44;2;74;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1067
2021;10836;7;ESCUELA BASICA F-N° 732 CHOROMBO ALTO;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;1;1;19;703;0;0;0;0;1;44;2;80;0;0;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;915
2021;10837;5;ESCUELA BASICA F-N°738 LOS RULOS;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;0;1;16;613;0;0;0;0;1;44;3;120;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;909
2021;10838;3;ESCUELA BASICA G-N°733 CHOROMBO BAJO;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;1;1;20;751;0;0;2;88;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;927
2021;10839;1;ESCUELA BASICA G-N°734 LAS MERCEDES;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;1;1;23;854;1;44;2;88;1;44;2;75;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;30;1149
2021;10840;5;ESCUELA BASICA G-N°737 SANTA EMILIA;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;0;1;19;732;0;0;0;0;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;864
2021;10841;3;ESCUELA IBACACHE;13;RM;135;13504;MARÍA PINTO;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10842;1;ESCUELA BASICA VALLE DE PUANGUE;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;0;1;29;1250;0;0;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;33;1426
2021;10844;8;ESCUELA SAN JOSE OBRERO DE CURACAVI;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;0;1;28;1185;0;0;0;0;1;44;2;88;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;40;34;1445
2021;10845;6;LICEO PRESIDENTE BALMACEDA;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;0;1;38;1518;3;132;0;0;1;44;7;301;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;3;132;54;2215
2021;10846;4;ESCUELA FERNANDO CARVAJAL PINTO;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;1;1;14;598;0;0;0;0;1;44;2;88;0;0;1;44;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;814
2021;10848;0;ESCUELA ELIECER PEREZ VARGAS;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;1;1;15;556;1;44;0;0;1;44;3;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;756
2021;10849;9;ESCUELA HERIBERTO ERLWEIN  S.;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2021;10850;2;ESCUELA BASICA CAREN DE CURACAVI;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10851;0;COLEGIO INSTITUTO SAN LUIS DE CURACAVI;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;3;2;0;1;24;776;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;864
2021;10852;9;ESCUELA BASICA N°403 NUESTRA SRA. DE LA GUARDIA;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;3;2;1;1;14;539;0;0;1;44;1;44;2;84;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;20;799
2021;10853;7;ESCUELA BASICA EL CARMELO;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;39;1381;0;0;0;0;1;44;4;152;1;44;2;88;2;88;0;0;0;0;0;0;0;0;1;44;0;0;0;0;50;1841
2021;10855;3;ESCUELA;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10856;1;ESCUELA BASICA G-N°126;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;10;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;11;400
2021;10858;8;ESCUELA BASICA G-N°128 ATALICIO AGUILAR A.;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;11;372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;12;416
2021;10859;6;ESCUELA;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;10861;8;ESCUELA BASICA G-N°130;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;11;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;20;13;440
2021;10862;6;ESCUELA BASICA G-N°131;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;13;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44;0;0;15;530
2021;10863;4;ESCUELA LONGOVILO;13;RM;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
